COUNTRY,YEAR,IMF_GDP_Growth,Predicted_GDP_Growth,Prediction_Error,Crisis_Probability,Risk_Level,Early_Warning_Flag
Nepal,2027,,3.118906520959521,,0.251048418173605,Low,0
"Netherlands, The",2027,,1.831725910048668,,0.1501877538918404,Low,0
New Zealand,2027,,1.368937719393418,,0.2467314091532705,Low,0
Nicaragua,2027,,3.848317094437125,,0.3721659340570403,Moderate,0
Niger,2027,,4.846102859117664,,0.2946029742072663,Low,0
Nigeria,2027,,4.004971982981672,,0.2012706329851827,Low,0
"North Macedonia, Republic of",2027,,3.020607509545986,,0.2064403434418721,Low,0
Norway,2027,,2.0540231029545777,,0.3322321116014926,Moderate,0
Oman,2027,,2.7730872021136177,,0.3606096469157349,Moderate,0
Pakistan,2027,,4.025962901264617,,0.4545111859457967,Moderate,0
"Palau, Republic of",2027,,2.957380259171754,,0.4438115727805186,Moderate,0
Panama,2027,,4.214183480257762,,0.1971122514119256,Low,0
Papua New Guinea,2027,,3.984175232526524,,0.2631844495190971,Low,0
Paraguay,2027,,3.874010220089154,,0.2388296574088756,Low,0
Peru,2027,,3.171516252221641,,0.1994148654600441,Low,0
Philippines,2027,,3.871232266472688,,0.2737028944424991,Low,0
"Poland, Republic of",2027,,3.213988957683226,,0.2753899182889776,Low,0
Portugal,2027,,1.944648783309038,,0.3367684900559267,Moderate,0
Qatar,2027,,1.8393983704753256,,0.1642191842016425,Low,0
Romania,2027,,1.3085327459263876,,0.4247816653030806,Moderate,0
Russian Federation,2027,,1.5858349221376993,,0.2822911400774907,Low,0
Rwanda,2027,,6.414058428037889,,0.2992815018514212,Low,0
Saudi Arabia,2027,,3.042798372117591,,0.2983641685200621,Low,0
Senegal,2027,,3.703380755750949,,0.3039323068327907,Moderate,0
"Serbia, Republic of",2027,,2.592054826751924,,0.1941406705884271,Low,0
Seychelles,2027,,3.090653441594775,,0.1391062112272088,Low,0
Sierra Leone,2027,,4.013400511248829,,0.1535149126576069,Low,0
Singapore,2027,,3.380587374424381,,0.6249315685689995,High,1
Slovak Republic,2027,,1.30776639785935,,0.4307468907571513,Moderate,0
"Slovenia, Republic of",2027,,1.9713229668238643,,0.2025040740584612,Low,0
Solomon Islands,2027,,2.586907062715701,,0.4130688648790248,Moderate,0
South Africa,2027,,1.383559463449919,,0.4282417457045535,Moderate,0
"South Sudan, Republic of",2027,,4.8566945991356425,,0.6154017390006682,High,1
Spain,2027,,2.3109451815935818,,0.1618013549971819,Low,0
St. Lucia,2027,,2.4026513207360334,,0.2404207366649168,Low,0
St. Vincent and the Grenadines,2027,,2.732098266212299,,0.5030247488115122,Moderate,0
Sudan,2027,,3.258882602561087,,0.3196422872465745,Moderate,0
Suriname,2027,,4.383159125218477,,0.6595759594710545,High,1
Sweden,2027,,1.8465074228388096,,0.3332771321925847,Moderate,0
Switzerland,2027,,2.059758314307224,,0.199432162453692,Low,0
"São Tomé and Príncipe, Democratic Republic of",2027,,2.933661104732385,,0.1542924862593558,Low,0
Taiwan Province of China,2027,,5.0777671953025125,,0.3439337558059158,Moderate,0
"Tajikistan, Republic of",2027,,6.269301159114705,,0.2569528837618787,Low,0
"Tanzania, United Republic of",2027,,5.287048082590758,,0.2618012211149464,Low,0
Thailand,2027,,2.157149647359151,,0.2828420671648129,Low,0
Togo,2027,,4.081421112571964,,0.1870046466046904,Low,0
Trinidad and Tobago,2027,,1.667591986689504,,0.4094279131289122,Moderate,0
Tunisia,2027,,2.18125457748415,,0.13502950871887,Low,0
Turkmenistan,2027,,2.666024594604935,,0.1699706453642281,Low,0
"Türkiye, Republic of",2027,,3.140535542128637,,0.2760369355051797,Low,0
Uganda,2027,,6.969060859662224,,0.5097076419759127,Moderate,0
Ukraine,2027,,2.6730701866615205,,0.4955927209549601,Moderate,0
United Arab Emirates,2027,,3.001468569810647,,0.3513993627008122,Moderate,0
United Kingdom,2027,,1.2826640526854296,,0.3673305107168128,Moderate,0
United States,2027,,2.314516735438805,,0.4408050841822639,Moderate,0
Uruguay,2027,,1.881089287655763,,0.2081490943553147,Low,0
"Uzbekistan, Republic of",2027,,6.198203520196697,,0.304836836487356,Moderate,0
"Venezuela, República Bolivariana de",2027,,-1.025980650120648,,0.5581400464864589,Moderate,0
Vietnam,2027,,6.570300594235661,,0.3500977797398518,Moderate,0
Zambia,2027,,4.403443982831568,,0.2899066093968049,Low,0
Albania,2028,,3.024306264388813,,0.1511948510043061,Low,0
Algeria,2028,,4.260948742044526,,0.6345878567029679,High,1
Angola,2028,,2.98647758288726,,0.1590067160242657,Low,0
Argentina,2028,,3.818855779135748,,0.3154183781052672,Moderate,0
"Armenia, Republic of",2028,,3.3557087154575944,,0.1866832982760356,Low,0
Australia,2028,,1.825973965894644,,0.2010969401140597,Low,0
Austria,2028,,1.8398823820436383,,0.3124053690631338,Moderate,0
"Azerbaijan, Republic of",2028,,2.7889194730616538,,0.3529040529681371,Moderate,0
"Bahamas, The",2028,,2.423570517074587,,0.3029121928097257,Moderate,0
"Bahrain, Kingdom of",2028,,1.386894686359463,,0.2823802696376135,Low,0
Bangladesh,2028,,4.176708519377411,,0.2831582763714293,Low,0
Barbados,2028,,2.622903145857002,,0.2967859026138024,Low,0
"Belarus, Republic of",2028,,1.8448479595651543,,0.1417025653454585,Low,0
Belgium,2028,,1.322649967322196,,0.2389719848666171,Low,0
Belize,2028,,2.3893695871849028,,0.2563983147237048,Low,0
Benin,2028,,4.925563213265357,,0.2223945680727151,Low,0
Bhutan,2028,,6.997275614331076,,0.3908745824183097,Moderate,0
Bolivia,2028,,1.5783997034373058,,0.2679400550256031,Low,0
Bosnia and Herzegovina,2028,,2.5595683001050045,,0.3453689706972466,Moderate,0
Botswana,2028,,3.141305823029656,,0.4806709235965576,Moderate,0
Brazil,2028,,1.4445874254541051,,0.256216859430867,Low,0
Brunei Darussalam,2028,,2.2776007361601924,,0.3329171889955734,Moderate,0
Bulgaria,2028,,2.639149812469703,,0.496155036989451,Moderate,0
Burkina Faso,2028,,4.087956821338343,,0.2722630616392679,Low,0
Burundi,2028,,4.113562733772122,,0.3167826465855251,Moderate,0
Cabo Verde,2028,,4.021935341255229,,0.4837292649505574,Moderate,0
Cambodia,2028,,4.225079817092663,,0.2276156362422422,Low,0
Cameroon,2028,,2.9501580416554547,,0.1299386565110622,Low,0
Canada,2028,,1.502568079552394,,0.249495184215055,Low,0
Central African Republic,2028,,2.759432707455856,,0.6240216065133269,High,1
Chad,2028,,3.980945739050187,,0.2844224706707512,Low,0
Chile,2028,,2.761000769161023,,0.1388372667070325,Low,0
"China, People's Republic of",2028,,3.97322657512303,,0.331894045902722,Moderate,0
Colombia,2028,,2.780701305677595,,0.1433047371655207,Low,0
"Comoros, Union of the",2028,,4.038153690175733,,0.3828955519353396,Moderate,0
"Congo, Democratic Republic of the",2028,,3.8625221227889823,,0.2874106963388961,Low,0
"Congo, Republic of",2028,,2.85567307630464,,0.2474428318619777,Low,0
Costa Rica,2028,,3.1342066882870268,,0.2697014111431366,Low,0
"Croatia, Republic of",2028,,2.6466729106277187,,0.183440618688977,Low,0
Cyprus,2028,,2.8948615372472983,,0.4595986978125083,Moderate,0
Czech Republic,2028,,2.416419809668914,,0.3962224935186246,Moderate,0
Côte d'Ivoire,2028,,4.163077149869472,,0.3103118985981243,Moderate,0
Denmark,2028,,2.0088458589802145,,0.3568052137496916,Moderate,0
Djibouti,2028,,4.082930347339566,,0.2608157819035857,Low,0
Dominica,2028,,4.039378122587266,,0.3155802639235826,Moderate,0
Dominican Republic,2028,,3.148042035603599,,0.1460901222523814,Low,0
Ecuador,2028,,2.7152024606633307,,0.1964822343692383,Low,0
"Egypt, Arab Republic of",2028,,4.226260412346464,,0.2090179381909472,Low,0
El Salvador,2028,,3.354794025961609,,0.3493161894064155,Moderate,0
"Equatorial Guinea, Republic of",2028,,-0.9698923086283886,,0.3406475343043421,Moderate,0
"Estonia, Republic of",2028,,2.0240047307511166,,0.3715043376065721,Moderate,0
"Eswatini, Kingdom of",2028,,4.013318258130266,,0.478075219830537,Moderate,0
"Ethiopia, The Federal Democratic Republic of",2028,,7.06993803133673,,0.4641112518967182,Moderate,0
Finland,2028,,1.4653592487674771,,0.3089426360615931,Moderate,0
France,2028,,1.5006063514111168,,0.4057009654206879,Moderate,0
Gabon,2028,,2.648180253614093,,0.3838257958943992,Moderate,0
"Gambia, The",2028,,3.0819051951505188,,0.3019629305181044,Moderate,0
Georgia,2028,,4.124195912836731,,0.1451193846274091,Low,0
Germany,2028,,1.813165196529365,,0.4668052173772995,Moderate,0
Ghana,2028,,4.980989104515824,,0.2160292174793673,Low,0
Greece,2028,,2.4953660279512,,0.5550864431624176,Moderate,0
Guatemala,2028,,3.350819792615531,,0.3427889763818403,Moderate,0
Guinea,2028,,4.887097734889948,,0.355598477875009,Moderate,0
Guinea-Bissau,2028,,4.249947410606226,,0.2871360285417741,Low,0
Guyana,2028,,9.574950314918713,,0.6605411859685257,High,1
Haiti,2028,,2.639412162758603,,0.3098411544719385,Moderate,0
Honduras,2028,,3.4207237729696875,,0.1651512278461485,Low,0
"Hong Kong Special Administrative Region, People's Republic of China",2028,,2.951907541898189,,0.5323138183538174,Moderate,0
Hungary,2028,,2.000419694671125,,0.404358946863033,Moderate,0
Iceland,2028,,1.92428858078178,,0.1322061733266883,Low,0
India,2028,,6.451790403235681,,0.1670472704857163,Low,0
Indonesia,2028,,3.803589830488894,,0.2321403254381914,Low,0
"Iran, Islamic Republic of",2028,,1.3935304522678489,,0.2722117302435397,Low,0
Ireland,2028,,4.160969062768087,,0.3554741594812335,Moderate,0
Israel,2028,,3.1504578486323043,,0.3917826561137964,Moderate,0
Italy,2028,,1.6776525151443364,,0.5645700657267922,Moderate,0
Jamaica,2028,,1.8907402514848848,,0.4712308671824498,Moderate,0
Japan,2028,,1.815534764426599,,0.3039144506709954,Moderate,0
Jordan,2028,,2.672811562744799,,0.2133796417639502,Low,0
"Kazakhstan, Republic of",2028,,4.0413947764221,,0.1710133885399423,Low,0
Kenya,2028,,3.969997346590046,,0.2928692283843191,Low,0
Kiribati,2028,,2.839698304145089,,0.3025617233504699,Moderate,0
"Korea, Republic of",2028,,1.7387881531672875,,0.4094345259609691,Moderate,0
"Kosovo, Republic of",2028,,2.9359715468015684,,0.1888963705665369,Low,0
Kuwait,2028,,1.9384889630506823,,0.6157269812349737,High,1
Kyrgyz Republic,2028,,4.070229424743953,,0.3362407149331269,Moderate,0
Lao People's Democratic Republic,2028,,4.248755218483601,,0.5055158322923115,Moderate,0
"Latvia, Republic of",2028,,2.572986339642536,,0.2140236782171865,Low,0
"Lesotho, Kingdom of",2028,,2.057917875250726,,0.3175054842533677,Moderate,0
Liberia,2028,,3.3016558639623,,0.2070840732283017,Low,0
Libya,2028,,2.2142205462239137,,0.2679757033294173,Low,0
"Lithuania, Republic of",2028,,2.714093040105597,,0.4225799144147455,Moderate,0
Luxembourg,2028,,1.997008005738728,,0.2226310231701864,Low,0
"Madagascar, Republic of",2028,,3.5160107337737045,,0.1846210873118193,Low,0
Malawi,2028,,2.6365106151414706,,0.2173981054032543,Low,0
Malaysia,2028,,3.834779257222363,,0.2322864852648346,Low,0
Maldives,2028,,2.5736610989096653,,0.2906757158426353,Low,0
Mali,2028,,3.853873533439217,,0.1845458402995031,Low,0
Malta,2028,,3.292750156217929,,0.2631786788672499,Low,0
"Mauritania, Islamic Republic of",2028,,3.890074049441465,,0.2865686790561336,Low,0
Mauritius,2028,,3.35197567798514,,0.3338915725781032,Moderate,0
Mexico,2028,,1.4987276813019916,,0.2618817075439014,Low,0
"Moldova, Republic of",2028,,2.856397732801233,,0.282875857933667,Low,0
Mongolia,2028,,3.900221030576406,,0.48521877876872,Moderate,0
Montenegro,2028,,2.369941847038984,,0.2858059116218938,Low,0
Morocco,2028,,3.887053596391028,,0.2634557101700072,Low,0
"Mozambique, Republic of",2028,,1.5128586855112185,,0.2651838987004325,Low,0
Myanmar,2028,,2.6028950092047367,,0.2989988402286175,Low,0
Namibia,2028,,2.546616777812976,,0.1666464000879163,Low,0
Nepal,2028,,3.0608981006576435,,0.2509865014538527,Low,0
"Netherlands, The",2028,,1.8382922214480824,,0.1501877538918404,Low,0
New Zealand,2028,,1.4746384634071816,,0.2499387722179137,Low,0
Nicaragua,2028,,3.803997423199477,,0.3671616543663791,Moderate,0
Niger,2028,,4.123118728942127,,0.2814025949029861,Low,0
Nigeria,2028,,3.994175611028723,,0.2003217514667713,Low,0
"North Macedonia, Republic of",2028,,2.9820339444035167,,0.2035849942295604,Low,0
Norway,2028,,2.118644917477089,,0.3378431366991763,Moderate,0
Oman,2028,,2.670777321233545,,0.3600997965290994,Moderate,0
Pakistan,2028,,4.148247163129623,,0.4860255476300333,Moderate,0
"Palau, Republic of",2028,,3.030840291595528,,0.4434735770280281,Moderate,0
Panama,2028,,4.199869831501854,,0.1951795814890912,Low,0
Papua New Guinea,2028,,3.97958486072254,,0.286211076891613,Low,0
Paraguay,2028,,3.839963166152892,,0.2327098812844099,Low,0
Peru,2028,,3.1226611004218503,,0.1996058591348618,Low,0
Philippines,2028,,3.863839440197581,,0.2718565843267017,Low,0
"Poland, Republic of",2028,,3.026362684044995,,0.2732221282754988,Low,0
Portugal,2028,,1.9909400633285208,,0.3269832788638055,Moderate,0
Qatar,2028,,1.895660330620034,,0.164270436438591,Low,0
Romania,2028,,1.3218643756334734,,0.4260991471333724,Moderate,0
Russian Federation,2028,,1.6381262154792346,,0.2860266140453927,Low,0
Rwanda,2028,,6.381640582054536,,0.2980187250689022,Low,0
Saudi Arabia,2028,,2.9774998389683494,,0.2958566699970222,Low,0
Senegal,2028,,3.732011840322944,,0.2993982360563316,Low,0
"Serbia, Republic of",2028,,2.649677941580786,,0.1968538196975196,Low,0
Seychelles,2028,,3.0248738121541803,,0.1355481348391964,Low,0
Sierra Leone,2028,,4.012188684349479,,0.1535149126576069,Low,0
Singapore,2028,,3.338837942808245,,0.624073265517277,High,1
Slovak Republic,2028,,1.3640438779108175,,0.4322798249192123,Moderate,0
"Slovenia, Republic of",2028,,2.068552473686199,,0.201924778383785,Low,0
Solomon Islands,2028,,2.5918163724800105,,0.3980421394302799,Moderate,0
South Africa,2028,,1.384189981384902,,0.4299386819335983,Moderate,0
"South Sudan, Republic of",2028,,5.04850389376935,,0.6132474807194995,High,1
Spain,2028,,2.314566863704236,,0.1635820535563575,Low,0
St. Lucia,2028,,2.402292610282205,,0.2216110229496386,Low,0
St. Vincent and the Grenadines,2028,,2.345841308629423,,0.4802745483789202,Moderate,0
Sudan,2028,,3.532854070123154,,0.3180568879288458,Moderate,0
Suriname,2028,,4.109482117340099,,0.6634775795650036,High,1
Sweden,2028,,1.8488334094753949,,0.3336818153970585,Moderate,0
Switzerland,2028,,2.099834455029669,,0.2088779753277504,Low,0
"São Tomé and Príncipe, Democratic Republic of",2028,,3.035530503246557,,0.1569000005615322,Low,0
Taiwan Province of China,2028,,4.35723224345969,,0.3437960953326154,Moderate,0
"Tajikistan, Republic of",2028,,6.563880984099797,,0.2548199544404235,Low,0
"Tanzania, United Republic of",2028,,4.300955896226959,,0.2618012211149464,Low,0
Thailand,2028,,2.0636992614579848,,0.2818685397007777,Low,0
Togo,2028,,4.035357197948614,,0.1707459634464512,Low,0
Trinidad and Tobago,2028,,1.7259356473827303,,0.4088307691660383,Moderate,0
Tunisia,2028,,2.2026399551626974,,0.1349364910707886,Low,0
Turkmenistan,2028,,2.607021211459383,,0.1699706453642281,Low,0
"Türkiye, Republic of",2028,,2.906743690173249,,0.274494826910545,Low,0
Uganda,2028,,7.034943496169,,0.5044852656864487,Moderate,0
Ukraine,2028,,2.741636248956715,,0.4984065737323641,Moderate,0
United Arab Emirates,2028,,2.900610095026423,,0.3492832645116047,Moderate,0
United Kingdom,2028,,1.2852961028530447,,0.3675459630485821,Moderate,0
United States,2028,,2.3069372688158825,,0.4388198810393179,Moderate,0
Uruguay,2028,,1.873786587665752,,0.2061499978136963,Low,0
"Uzbekistan, Republic of",2028,,6.251415744511888,,0.3053026170536897,Moderate,0
"Venezuela, República Bolivariana de",2028,,-2.6449117987166235,,0.4370879650824353,Moderate,0
Vietnam,2028,,6.58687669800282,,0.3413529292856218,Moderate,0
Zambia,2028,,4.38888775291056,,0.2899066093968049,Low,0
Albania,2029,,2.985784429186242,,0.1512847855116548,Low,0
Algeria,2029,,4.264088148494904,,0.6346855757131709,High,1
Angola,2029,,3.003591186419014,,0.1605470056929266,Low,0
Argentina,2029,,3.9632466910027504,,0.316697970938316,Moderate,0
"Armenia, Republic of",2029,,3.184927486654425,,0.1826861114140633,Low,0
Australia,2029,,1.844147129868685,,0.2003352853535371,Low,0
Austria,2029,,1.8987035054406944,,0.3246643576791542,Moderate,0
"Azerbaijan, Republic of",2029,,2.8408201917712232,,0.3520399247918709,Moderate,0
"Bahamas, The",2029,,2.474205235365853,,0.2949073610369534,Low,0
"Bahrain, Kingdom of",2029,,1.4361207855751823,,0.2860252138259286,Low,0
Bangladesh,2029,,4.066934487517166,,0.281449648805707,Low,0
Barbados,2029,,2.6673060600923915,,0.2983794451149137,Low,0
"Belarus, Republic of",2029,,1.869611951088629,,0.1431723811725103,Low,0
Belgium,2029,,1.32376031201199,,0.2414369051137685,Low,0
Belize,2029,,2.5189887552563075,,0.2586863674387802,Low,0
Benin,2029,,4.391463240577998,,0.2051177721504393,Low,0
Bhutan,2029,,7.051726211338485,,0.391139548757976,Moderate,0
Bolivia,2029,,1.6474772000251336,,0.2732150602677385,Low,0
Bosnia and Herzegovina,2029,,2.6731804027826858,,0.3453689706972466,Moderate,0
Botswana,2029,,2.6480077430651856,,0.482744161384908,Moderate,0
Brazil,2029,,1.3484920240552103,,0.2537122947024594,Low,0
Brunei Darussalam,2029,,2.3072707198949174,,0.3289987323612831,Moderate,0
Bulgaria,2029,,2.6336444333453803,,0.4871277898626092,Moderate,0
Burkina Faso,2029,,4.064768939428799,,0.2722630616392679,Low,0
Burundi,2029,,4.110391879132714,,0.3167826465855251,Moderate,0
Cabo Verde,2029,,4.030008959632754,,0.4845579088453807,Moderate,0
Cambodia,2029,,4.236339950034742,,0.2276156362422422,Low,0
Cameroon,2029,,2.9397750058069154,,0.1294581352589803,Low,0
Canada,2029,,1.502568079552394,,0.249495184215055,Low,0
Central African Republic,2029,,2.7848463838846835,,0.6225149782861371,High,1
Chad,2029,,3.910365411876705,,0.2837870882492175,Low,0
Chile,2029,,2.83451696039166,,0.1391860931295955,Low,0
"China, People's Republic of",2029,,3.962048937134981,,0.3305718521925113,Moderate,0
Colombia,2029,,2.854555856404456,,0.1444631880106286,Low,0
"Comoros, Union of the",2029,,4.039769282371499,,0.3828955519353396,Moderate,0
"Congo, Democratic Republic of the",2029,,3.82095325282322,,0.285495247915607,Low,0
"Congo, Republic of",2029,,2.8612116248364163,,0.2548007561003597,Low,0
Costa Rica,2029,,3.021253462071558,,0.2667582526103026,Low,0
"Croatia, Republic of",2029,,2.6466729106277187,,0.1794349644298435,Low,0
Cyprus,2029,,2.809066239496427,,0.4595986978125083,Moderate,0
Czech Republic,2029,,2.448736844057932,,0.3922561815355627,Moderate,0
Côte d'Ivoire,2029,,4.036665360230697,,0.2664010487979338,Low,0
Denmark,2029,,2.004558228885073,,0.3405968703155821,Moderate,0
Djibouti,2029,,3.9524541304754113,,0.2379746398963986,Low,0
Dominica,2029,,4.249670945606033,,0.3174301678123128,Moderate,0
Dominican Republic,2029,,3.006060261852418,,0.1436225897476869,Low,0
Ecuador,2029,,2.7335992910893467,,0.1964644550508524,Low,0
"Egypt, Arab Republic of",2029,,4.226260412346464,,0.2090179381909472,Low,0
El Salvador,2029,,3.3758950919984336,,0.3520652770443239,Moderate,0
"Equatorial Guinea, Republic of",2029,,-0.89055718463351,,0.3417895332473676,Moderate,0
"Estonia, Republic of",2029,,2.097139894109993,,0.3745329716223696,Moderate,0
"Eswatini, Kingdom of",2029,,4.015071176099244,,0.4633050834901035,Moderate,0
"Ethiopia, The Federal Democratic Republic of",2029,,7.074546723315158,,0.4636179894006292,Moderate,0
Finland,2029,,1.5225784316198658,,0.3102568122815682,Moderate,0
France,2029,,1.5720887749539718,,0.4089362140728063,Moderate,0
Gabon,2029,,2.647243401762241,,0.3843512965906667,Moderate,0
"Gambia, The",2029,,2.9588756843736146,,0.2977630975994472,Low,0
Georgia,2029,,4.01152949432187,,0.1451193846274091,Low,0
Germany,2029,,1.858299011101243,,0.4698149088351034,Moderate,0
Ghana,2029,,4.969890537306672,,0.2166190250149332,Low,0
Greece,2029,,2.5594834210751705,,0.5558170353940186,Moderate,0
Guatemala,2029,,3.270179589110592,,0.3447035522068981,Moderate,0
Guinea,2029,,4.692482343484653,,0.3245707886355698,Moderate,0
Guinea-Bissau,2029,,4.264697637454298,,0.2611667408461057,Low,0
Guyana,2029,,7.807697520706615,,0.5140363792585669,Moderate,0
Haiti,2029,,2.951062475049711,,0.3200141564716572,Moderate,0
Honduras,2029,,3.4264053072182725,,0.1651512278461485,Low,0
"Hong Kong Special Administrative Region, People's Republic of China",2029,,3.0757583283199224,,0.531244963774273,Moderate,0
Hungary,2029,,2.025412410059302,,0.4055974410184402,Moderate,0
Iceland,2029,,1.9230892448555044,,0.1322061733266883,Low,0
India,2029,,6.480554156415237,,0.1751435005528283,Low,0
Indonesia,2029,,3.767846324920229,,0.2302940153223941,Low,0
"Iran, Islamic Republic of",2029,,1.307712133268036,,0.2758491250859303,Low,0
Ireland,2029,,4.173583662568737,,0.3562959027497908,Moderate,0
Israel,2029,,3.139179660433517,,0.3924492348223666,Moderate,0
Italy,2029,,1.7288730723439434,,0.5662659328500615,Moderate,0
Jamaica,2029,,1.883984160463623,,0.4877443297307465,Moderate,0
Japan,2029,,1.8926850185751407,,0.3072148197468221,Moderate,0
Jordan,2029,,2.672811562744799,,0.2133796417639502,Low,0
"Kazakhstan, Republic of",2029,,4.020419942370732,,0.1703379888120939,Low,0
Kenya,2029,,3.960074188222188,,0.2906569576614282,Low,0
Kiribati,2029,,2.927076341681369,,0.2997796794066177,Low,0
"Korea, Republic of",2029,,1.7479343295886187,,0.4085205039082358,Moderate,0
"Kosovo, Republic of",2029,,2.87201055144445,,0.188415849314455,Low,0
Kuwait,2029,,2.031824550404834,,0.6193614667300236,High,1
Kyrgyz Republic,2029,,4.067501974149029,,0.3302408276089733,Moderate,0
Lao People's Democratic Republic,2029,,4.2337639894212025,,0.5055158322923115,Moderate,0
"Latvia, Republic of",2029,,2.6417002380860635,,0.2155852638851087,Low,0
"Lesotho, Kingdom of",2029,,2.221373946089913,,0.3120487126703587,Moderate,0
Liberia,2029,,3.119763464281762,,0.19221403052867,Low,0
Libya,2029,,1.804347344251098,,0.2603060036358469,Low,0
"Lithuania, Republic of",2029,,2.7137649039944858,,0.4240526369415009,Moderate,0
Luxembourg,2029,,2.0367835610190497,,0.2255505129528478,Low,0
"Madagascar, Republic of",2029,,3.5040788142269395,,0.1813656326522166,Low,0
Malawi,2029,,2.6844207761032512,,0.2183785212904056,Low,0
Malaysia,2029,,3.8236775688107216,,0.2304401751490373,Low,0
Maldives,2029,,2.582810161528981,,0.2887776502412896,Low,0
Mali,2029,,3.801367681332664,,0.1841870943084672,Low,0
Malta,2029,,3.197527791113103,,0.260951980852692,Low,0
"Mauritania, Islamic Republic of",2029,,3.885299658901846,,0.2868259906429738,Low,0
Mauritius,2029,,3.3461478413307404,,0.3338915725781032,Moderate,0
Mexico,2029,,1.4954032067253933,,0.2616550007476481,Low,0
"Moldova, Republic of",2029,,2.980695096946982,,0.2822539153754784,Low,0
Mongolia,2029,,3.816575688192114,,0.483480908142415,Moderate,0
Montenegro,2029,,2.258536941437292,,0.2844514034535674,Low,0
Morocco,2029,,3.83755971222523,,0.2625117351934829,Low,0
"Mozambique, Republic of",2029,,1.550864710183185,,0.2689897283996903,Low,0
Myanmar,2029,,2.5007992489174287,,0.298135380387289,Low,0
Namibia,2029,,2.5603982824832543,,0.1667559547012298,Low,0
Nepal,2029,,3.066285887601655,,0.2513003705174517,Low,0
"Netherlands, The",2029,,1.8732519864151256,,0.1524291028825596,Low,0
New Zealand,2029,,1.431209789148386,,0.2506299285312515,Low,0
Nicaragua,2029,,3.788635734754856,,0.3640764865645498,Moderate,0
Niger,2029,,3.940611375165231,,0.2779374727560077,Low,0
Nigeria,2029,,3.984446912798288,,0.2003217514667713,Low,0
"North Macedonia, Republic of",2029,,2.925929128409457,,0.2023462724350836,Low,0
Norway,2029,,2.215221209138372,,0.344957362451339,Moderate,0
Oman,2029,,2.572202732378781,,0.3593111539549206,Moderate,0
Pakistan,2029,,4.15320060239877,,0.5020100943089013,Moderate,0
"Palau, Republic of",2029,,3.0103839771972747,,0.4442327845689938,Moderate,0
Panama,2029,,4.220904913729048,,0.1958549812169395,Low,0
Papua New Guinea,2029,,3.9778320058576497,,0.2786379648347979,Low,0
Paraguay,2029,,3.8373543957422704,,0.2272941679618601,Low,0
Peru,2029,,3.169647987596463,,0.1994148654600441,Low,0
Philippines,2029,,3.8587658050412696,,0.2718565843267017,Low,0
"Poland, Republic of",2029,,3.012302217675708,,0.2728586221497898,Low,0
Portugal,2029,,2.0063155471425222,,0.3314459330294663,Moderate,0
Qatar,2029,,2.0153333369932938,,0.169199802049773,Low,0
Romania,2029,,1.3285969986663648,,0.4280654221713932,Moderate,0
Russian Federation,2029,,1.6626129296218433,,0.2935970741115855,Low,0
Rwanda,2029,,6.389605123712896,,0.2992815018514212,Low,0
Saudi Arabia,2029,,2.884366793912563,,0.2958566699970222,Low,0
Senegal,2029,,3.836089794824948,,0.2992664432285372,Low,0
"Serbia, Republic of",2029,,2.645994331904178,,0.1968538196975196,Low,0
Seychelles,2029,,3.1551927273681386,,0.1393268298352164,Low,0
Sierra Leone,2029,,4.003586734528295,,0.1520751474954413,Low,0
Singapore,2029,,3.3239728193538336,,0.624073265517277,High,1
Slovak Republic,2029,,1.3775421110221029,,0.434628603278231,Moderate,0
"Slovenia, Republic of",2029,,2.128735478008493,,0.2014449960801156,Low,0
Solomon Islands,2029,,2.543685683530775,,0.3966942025227337,Moderate,0
South Africa,2029,,1.4154737161272424,,0.4303192814448436,Moderate,0
"South Sudan, Republic of",2029,,4.975091100628977,,0.6133691908083952,High,1
Spain,2029,,2.3287281376519102,,0.1635820535563575,Low,0
St. Lucia,2029,,2.4729832404805414,,0.2221496688390013,Low,0
St. Vincent and the Grenadines,2029,,2.2681261204461136,,0.4332775693361846,Moderate,0
Sudan,2029,,3.650811816127451,,0.3224373279873097,Moderate,0
Suriname,2029,,4.305215938763505,,0.6630420516010358,High,1
Sweden,2029,,1.8631743582179283,,0.3330350214146961,Moderate,0
Switzerland,2029,,2.2045539301785584,,0.210375184323465,Low,0
"São Tomé and Príncipe, Democratic Republic of",2029,,3.074121975556794,,0.1561905518607014,Low,0
Taiwan Province of China,2029,,4.179005553598225,,0.2439978566322541,Low,0
"Tajikistan, Republic of",2029,,6.618308586892244,,0.2540989612994655,Low,0
"Tanzania, United Republic of",2029,,4.00570081037241,,0.2604356538843693,Low,0
Thailand,2029,,2.1270709521394413,,0.2827738004831154,Low,0
Togo,2029,,3.9813543287864808,,0.1678164672010441,Low,0
Trinidad and Tobago,2029,,1.74666309048612,,0.4119083034688712,Moderate,0
Tunisia,2029,,2.4066396356341704,,0.1349364910707886,Low,0
Turkmenistan,2029,,2.6012574448174126,,0.1680725797628825,Low,0
"Türkiye, Republic of",2029,,2.6940304032641014,,0.2751614056191153,Low,0
Uganda,2029,,7.110252413753908,,0.5148243226672559,Moderate,0
Ukraine,2029,,2.5826157135519776,,0.5007975905360024,Moderate,0
United Arab Emirates,2029,,2.800336448138665,,0.3492832645116047,Moderate,0
