COUNTRY,YEAR,RF_Forecast,RF_Lower_95,RF_Upper_95,RF_CI_Width,XGB_Forecast,XGB_Lower_95,XGB_Upper_95,XGB_CI_Width,Ensemble_Forecast,Ensemble_Lower_95,Ensemble_Upper_95
"Slovenia, Republic of",2026,2.0231666800128014,-0.7187039772727271,3.8603161764705884,4.579020153743316,2.3726804,2.372680187225342,2.372680187225342,0.0,2.197923552828361,0.8269881049763074,3.116498181847965
Solomon Islands,2024,1.5887100273003953,-1.4030422023809523,5.071902499999995,6.474944702380947,2.128052,2.1280524730682373,2.1280524730682373,0.0,1.8583810117657373,0.3625051353436425,3.599977486534116
Solomon Islands,2025,1.551124681240106,-2.327269852941176,5.29789,7.6251598529411755,2.2173877,2.2173852920532227,2.2173852920532227,0.0,1.8842561787395598,-0.054942280443976754,3.757637646026611
Solomon Islands,2026,2.8936460314780854,-1.4561851818181817,6.544887019230769,8.00107220104895,3.04234,3.0423402786254883,3.0423402786254883,0.0,2.9679930358424973,0.7930775484036533,4.793613648928129
South Africa,2024,1.7212489805455566,-2.523906912878788,5.364959999999998,7.888866912878786,2.5756567,2.575659990310669,2.575659990310669,0.0,2.148452816498059,0.025876538715940534,3.9703099951553336
South Africa,2025,0.6180979678570933,-3.3299118125,3.6094849999999967,6.9393968124999965,1.857189,1.8571884632110596,1.8571884632110596,0.0,1.2376435135573003,-0.7363616746444701,2.733336731605528
South Africa,2026,1.2708635255181617,-1.7839093749999995,3.7293938995215306,5.51330327452153,1.873768,1.8737683296203613,1.8737683296203613,0.0,1.5723157487553272,0.04492947731018093,2.801581114570946
"South Sudan, Republic of",2024,1.01174454065793,-7.3309272624434385,9.156278977272715,16.48720623971615,1.963048,1.963049292564392,1.963049292564392,0.0,1.4873962609600686,-2.683938984939523,5.559664134918553
"South Sudan, Republic of",2025,1.412699773864983,-9.16519692857143,19.180706971153835,28.345903899725265,5.80624,5.806241989135742,5.806241989135742,0.0,3.609469927826046,-1.6794774697178436,12.493474480144789
"South Sudan, Republic of",2026,9.988585941757806,-0.08513281250000007,31.42360416666666,31.50873697916666,8.534621,8.534626007080078,8.534626007080078,0.0,9.26160359023315,4.224746597290039,19.97911508687337
Spain,2024,3.80656043687543,-0.49848919878296133,8.061708585164832,8.560197783947793,3.5013628,3.50136137008667,3.50136137008667,0.0,3.6539616187367874,1.5014360856518543,5.781534977625751
Spain,2025,3.5877335592710944,1.2366020320197046,5.8529374999999995,4.616335467980295,3.3712487,3.3712515830993652,3.3712515830993652,0.0,3.479491140673755,2.303926807559535,4.612094541549682
Spain,2026,2.7639751425869514,0.6923687254901962,4.534767708333333,3.842398982843137,3.019124,3.0191240310668945,3.0191240310668945,0.0,2.891549586826923,1.8557463782785453,3.7769458697001137
Sri Lanka,2024,3.249950446279824,-1.081406875,7.982708461538461,9.064115336538462,2.8741446,2.8741424083709717,2.8741424083709717,0.0,3.0620475002090037,0.8963677666854858,5.4284254349547165
St. Lucia,2024,3.553474220858531,-5.039902647058823,14.012042647058818,19.05194529411764,1.7136188,1.7136183977127075,1.7136183977127075,0.0,2.6335464880995536,-1.6631421246730578,7.862830522385763
St. Lucia,2025,5.0405148734237635,0.5374579248366016,8.814665178571426,8.277207253734824,4.81736,4.81736421585083,4.81736421585083,0.0,4.928937398870085,2.677411070343716,6.816014697211128
St. Lucia,2026,1.9899112087451385,-1.447213333333333,5.585350294117646,7.032563627450979,2.6899748,2.689976692199707,2.689976692199707,0.0,2.3399429967981065,0.621381679433187,4.137663493158676
St. Vincent and the Grenadines,2024,4.20558618106669,-0.5338126666666664,7.477006249999994,8.010818916666661,4.042785,4.042782783508301,4.042782783508301,0.0,4.12418567438039,1.7544850584208171,5.759894516754148
St. Vincent and the Grenadines,2025,2.1119825936864896,-5.2926625000000005,6.860898057184744,12.153560557184743,2.7597187,2.7597193717956543,2.7597193717956543,0.0,2.4358506251132033,-1.266471564102173,4.8103087144901995
St. Vincent and the Grenadines,2026,2.7957275671703687,-1.8731024999999997,7.84605848214285,9.71916098214285,2.7070932,2.707094669342041,2.707094669342041,0.0,2.7514104030004676,0.4169960846710207,5.276576575742446
Sudan,2024,5.1486715492284185,-8.981803033088234,24.615736616161595,33.597539649249825,16.161339,16.16132354736328,16.16132354736328,0.0,10.65500517769038,3.589760257137524,20.38853008176244
Sudan,2025,-0.6757946464544689,-9.0573609375,9.700248566308241,18.75760950380824,-5.3125224,-5.312518119812012,-5.312518119812012,0.0,-2.994158528900452,-7.184939528656006,2.193865223248115
Sudan,2026,2.0161839587914687,-8.5112575,9.274366538461537,17.785624038461535,3.5342603,3.534257650375366,3.534257650375366,0.0,2.7752221158856027,-2.4884999248123165,6.404312094418452
Suriname,2024,3.304800298992621,-3.8090670036764704,8.021032916666666,11.830099920343137,3.209982,3.209981918334961,3.209981918334961,0.0,3.257391108663791,-0.29954254267075475,5.6155074175008135
Suriname,2025,3.3210094308531484,-2.642393926332288,8.154849166666661,10.797243092998949,3.3255897,3.3255867958068848,3.3255867958068848,0.0,3.3232995438414914,0.3415964347372984,5.740217981236773
Suriname,2026,1.9701422204417451,-4.512684926470588,8.299522916666666,12.812207843137255,2.5210693,2.5210673809051514,2.5210673809051514,0.0,2.2456057543477645,-0.9958087727827185,5.410295148785909
Sweden,2024,1.1691918894783513,-2.809145396419437,4.940368076923076,7.749513473342513,2.38068,2.3806819915771484,2.3806819915771484,0.0,1.7749359868534333,-0.2142317024211442,3.6605250342501123
Sweden,2025,1.644266023420084,-1.72530625,4.018414919354836,5.743721169354836,1.8507855,1.8507871627807617,1.8507871627807617,0.0,1.747525758635396,0.06274045639038084,2.9346010410677987
Sweden,2026,1.7260498637536026,-0.07318611111111112,3.3090569875776383,3.3822430986887495,2.1327207,2.1327197551727295,2.1327197551727295,0.0,1.9293852863003242,1.0297668220308092,2.720888371375184
Switzerland,2024,1.9424459594000887,-1.329620277777778,5.714128700657887,7.043748978435665,2.8344114,2.8344101905822754,2.8344101905822754,0.0,2.3884286710376297,0.7523949564022487,4.274269445620082
Switzerland,2025,2.2041219674161914,-0.5937688157894736,5.318846590909087,5.91261540669856,2.0689743,2.068976402282715,2.068976402282715,0.0,2.136548111965847,0.7376037932466206,3.693911496595901
Switzerland,2026,2.1093290395245257,0.07870357142857164,4.111321052631577,4.032617481203005,2.3385043,2.3385062217712402,2.3385062217712402,0.0,2.2239166769735665,1.2086048965999059,3.2249136372014084
"São Tomé and Príncipe, Democratic Republic of",2024,2.1228144030990963,-3.234534375,12.305768995098038,15.540303370098037,2.1331134,2.1331119537353516,2.1331119537353516,0.0,2.1279638936729612,-0.5507112106323242,7.219440474416695
"São Tomé and Príncipe, Democratic Republic of",2025,2.7080918520065747,-0.8175192708333332,6.464606704545448,7.282125975378781,2.6263592,2.626361131668091,2.626361131668091,0.0,2.6672255381630166,0.9044209304173788,4.545483918106769
"São Tomé and Príncipe, Democratic Republic of",2026,2.158334849545583,-2.2500562499999996,5.689807954545453,7.939864204545453,2.2746725,2.2746710777282715,2.2746710777282715,0.0,2.2165036788926646,0.012307413864135919,3.9822395161368624
Taiwan Province of China,2024,3.1697380482205473,-0.40523794466403157,6.933706018518518,7.33894396318255,2.9267244,2.9267232418060303,2.9267232418060303,0.0,3.0482312410597365,1.2607426485709994,4.930214630162274
Taiwan Province of China,2025,4.261874110787522,1.8348755754475703,6.906904629629622,5.072029054182051,4.055908,4.055908203125,4.055908203125,0.0,4.158891156956261,2.9453918892862854,5.481406416377311
Taiwan Province of China,2026,5.344703002675916,0.6793825657894738,11.122889285714285,10.44350671992481,5.4242573,5.42426061630249,5.42426061630249,0.0,5.38448014055915,3.051821591045982,8.273574951008388
"Tajikistan, Republic of",2024,7.066744578247082,2.657204166666667,10.208889687499997,7.551685520833331,6.015233,6.015231132507324,6.015231132507324,0.0,6.54098880905152,4.336217649586995,8.11206041000366
"Tajikistan, Republic of",2025,7.031378097677668,3.741183293269231,10.491333680555552,6.750150387286322,6.2578187,6.257823944091797,6.257823944091797,0.0,6.644598398280362,4.999503618680514,8.374578812323675
"Tajikistan, Republic of",2026,7.1222304086587425,2.214469642857143,11.002549369747895,8.788079726890752,6.3519835,6.351977825164795,6.351977825164795,0.0,6.737106977934718,4.283223734010969,8.677263597456346
"Tanzania, United Republic of",2024,4.845264403218497,2.0698558333333335,6.925915350877192,4.856059517543859,3.9757905,3.975788116455078,3.975788116455078,0.0,4.410527451929683,3.022821974894206,5.450851733666135
"Tanzania, United Republic of",2025,4.586507555015378,1.31055,6.431556250000001,5.121006250000001,4.3412395,4.341235637664795,4.341235637664795,0.0,4.463873503688719,2.8258928188323975,5.386395943832397
"Tanzania, United Republic of",2026,4.665776923755652,1.3619266666666667,7.16549053030303,5.803563863636363,4.4231787,4.423173427581787,4.423173427581787,0.0,4.544477798273089,2.892550047124227,5.794331978942409
Thailand,2024,2.6955334074815136,-0.8160151041666667,6.026616154970758,6.842631259137424,2.6294591,2.629462242126465,2.629462242126465,0.0,2.662496275083225,0.9067235689798991,4.328039198548611
Thailand,2025,2.967973023471727,0.6900239350912779,4.866023124999995,4.175999189908716,3.076925,3.07692551612854,3.07692551612854,0.0,3.022449031381554,1.883474725609909,3.9714743205642673
Thailand,2026,2.6461018730084778,0.7290573529411765,4.478696012931033,3.749638659989857,3.035199,3.035198926925659,3.035198926925659,0.0,2.8406503999670685,1.8821281399334178,3.7569474699283463
Togo,2024,6.094175026291117,2.837290178571428,8.55365625,5.716366071428571,5.4833045,5.483303546905518,5.483303546905518,0.0,5.788739763435475,4.160296862738473,7.0184798984527585
Togo,2025,5.51477229816902,2.4484704545454545,7.898909000000001,5.450438545454546,5.606534,5.606534481048584,5.606534481048584,0.0,5.560653151190223,4.027502467797019,6.752721740524292
Togo,2026,5.7006762031692135,2.4402477564102565,8.461883956521737,6.02163620011148,4.970549,4.970545291900635,4.970545291900635,0.0,5.3356126548835565,3.7053965241554456,6.716214624211186
Trinidad and Tobago,2024,1.8637563991484725,-4.414573333333332,8.085241176470586,12.499814509803919,1.8316845,1.8316850662231445,1.8316850662231445,0.0,1.8477204346625846,-1.291444133555094,4.958463121346865
Trinidad and Tobago,2025,2.257999903545081,-2.347953881987577,5.691907954545454,8.039861836533031,2.3048513,2.304849147796631,2.304849147796631,0.0,2.2814255985544616,-0.021552367095473146,3.9983785511710423
Trinidad and Tobago,2026,1.3251473716463529,-2.342491381987577,4.624013863636362,6.966505245623939,1.9875476,1.9875454902648926,1.9875454902648926,0.0,1.6563475038392288,-0.1774729458613422,3.3057796769506274
Tunisia,2024,2.0153432358747794,-2.2249439967105262,6.083907352941177,8.308851349651704,2.558196,2.5581932067871094,2.5581932067871094,0.0,2.2867696518424188,0.16662460503829157,4.321050279864143
Tunisia,2025,1.825820277877786,-0.3662501488095238,4.424457499999996,4.79070764880952,2.1872091,2.1872072219848633,2.1872072219848633,0.0,2.006514703605641,0.9104785365876698,3.30583236099243
Tunisia,2026,2.557226314926125,0.22988400000000006,4.74555089869281,4.5156668986928095,2.5781062,2.578103542327881,2.578103542327881,0.0,2.567666239929188,1.4039937711639405,3.6618272205103453
Turkmenistan,2024,4.045829984395868,0.07735019230769236,7.991521863636359,7.914171671328667,4.2948823,4.294878005981445,4.294878005981445,0.0,4.170356140955869,2.186114099144569,6.143199934808902
Turkmenistan,2025,2.991903328540341,0.22264242081447957,5.615358906249998,5.3927164854355185,3.3334937,3.333491325378418,3.333491325378418,0.0,3.1626985190522747,1.7780668730964488,4.474425115814208
Turkmenistan,2026,3.243051276876136,0.9993424999999998,5.155013068181813,4.155670568181813,3.3550525,3.355053424835205,3.355053424835205,0.0,3.299051874018512,2.1771979624176026,4.255033246508509
"Türkiye, Republic of",2024,4.6189796471110665,-1.0299220238095235,9.343849857954545,10.37377188176407,4.432992,4.43299674987793,4.43299674987793,0.0,4.525985814308707,1.7015373630342032,6.8884233039162375
"Türkiye, Republic of",2025,3.437606527304709,-1.8249479523809522,7.019229131652658,8.84417708403361,3.4210596,3.4210596084594727,3.4210596084594727,0.0,3.429333067882091,0.7980558280392602,5.220144370056065
"Türkiye, Republic of",2026,3.4514010575162386,-1.2344282142857141,5.909464285714284,7.143892499999998,3.3389587,3.338958740234375,3.338958740234375,0.0,3.395179898875307,1.0522652629743305,4.6242115129743295
Uganda,2024,5.296723873293118,1.5854578125,7.7582703125000005,6.172812500000001,4.244681,4.244675636291504,4.244675636291504,0.0,4.770702377396681,2.9150667243957518,6.001472974395752
Uganda,2025,5.373745022613282,1.1269958333333332,7.941199812030068,6.814203978696735,4.975982,4.975979328155518,4.975979328155518,0.0,5.174863605895874,3.0514875807444253,6.458589570092792
Uganda,2026,6.2171773066662155,2.0656805555555557,9.778136538461537,7.712455982905981,5.631993,5.631993770599365,5.631993770599365,0.0,5.924585061795632,3.8488371630774605,7.705065154530451
Ukraine,2024,4.202145610305786,-3.1264119047619046,10.191769504643958,13.318181409405863,4.2064443,4.206442832946777,4.206442832946777,0.0,4.204294936882019,0.5400154640924364,7.1991061687953675
Ukraine,2025,1.3432953115262287,-5.707275,7.421519444444444,13.128794444444445,2.1905863,2.1905882358551025,2.1905882358551025,0.0,1.7669408200163492,-1.7583433820724488,4.806053840149773
Ukraine,2026,1.2577509216385716,-5.834849999999999,8.091035751748244,13.925885751748243,2.192504,2.1925013065338135,2.1925013065338135,0.0,1.7251274253883775,-1.821174346733093,5.141768529141029
United Arab Emirates,2024,4.0174463764438375,0.4027991379310346,7.657032321428571,7.254233183497536,4.0664363,4.066433906555176,4.066433906555176,0.0,4.041941333592402,2.234616522243105,5.861733113991873
United Arab Emirates,2025,4.114728099955712,1.3267227586206896,7.015700937499996,5.688978178879307,3.9626083,3.962606906890869,3.962606906890869,0.0,4.038668218679028,2.6446648327557796,5.489153922195433
United Arab Emirates,2026,3.8680717322251454,0.5175588827838828,6.828170454545454,6.310611571761571,4.3387976,4.338794231414795,4.338794231414795,0.0,4.103434650750024,2.4281765570993388,5.583482342980124
United Kingdom,2024,2.6510337890042632,-2.465321875,7.363711363636361,9.829033238636361,2.8268704,2.8268678188323975,2.8268678188323975,0.0,2.738952115220515,0.1807729719161988,5.09528959123438
United Kingdom,2025,2.152941683938793,-0.2916084375,4.8963093406593385,5.187917778159338,2.2927248,2.292725086212158,2.292725086212158,0.0,2.222833265866186,1.0005583243560792,3.5945172134357484
United Kingdom,2026,1.2222859138660223,-0.9189449074074075,3.113306845238094,4.032251752645501,1.7451009,1.745099663734436,1.745099663734436,0.0,1.483693384846677,0.41307737816351425,2.429203254486265
United States,2024,3.411466212403876,0.0425747863247864,7.135251964285712,7.092677177960925,3.2724946,3.272498607635498,3.272498607635498,0.0,3.341980383461765,1.6575366969801422,5.203875285960605
United States,2025,2.727856813600467,0.7004046875000001,4.725007499999999,4.0246028124999995,2.832303,2.8323018550872803,2.8323018550872803,0.0,2.7800799303903214,1.76635327129364,3.77865467754364
United States,2026,2.3094420455071742,0.181357581453634,4.129701249999999,3.9483436685463653,2.6464853,2.646486759185791,2.646486759185791,0.0,2.477963687090745,1.4139221703197125,3.388094004592895
Uruguay,2024,1.622271693598996,-2.5586413636363634,5.656100520833329,8.214741884469692,2.6963086,2.69631028175354,2.69631028175354,0.0,2.1592901532112414,0.06883445905858832,4.176205401293434
Uruguay,2025,3.1305843250334986,0.7526980263157895,6.020593907563022,5.267895881247233,3.154895,3.1548922061920166,3.1548922061920166,0.0,3.142739696124232,1.9537951162539031,4.587743056877519
Uruguay,2026,1.6887739320737627,-0.61147875,3.8470130208333324,4.458491770833333,2.2952273,2.2952282428741455,2.2952282428741455,0.0,1.9920006106367958,0.8418747464370728,3.0711206318537387
"Uzbekistan, Republic of",2024,6.192100620706852,2.5343307692307695,9.145101666666664,6.610770897435894,5.9670405,5.967037200927734,5.967037200927734,0.0,6.079570579747347,4.250683985079252,7.556069433797199
"Uzbekistan, Republic of",2025,6.294429357028329,3.953028125,8.38282958333333,4.42980145833333,5.604213,5.604212760925293,5.604212760925293,0.0,5.9493212973953895,4.778620442962646,6.993521172129311
"Uzbekistan, Republic of",2026,6.937826166237061,3.8174333333333337,9.55153333333333,5.734099999999996,6.129759,6.129754543304443,6.129754543304443,0.0,6.533792500537964,4.9735939383188885,7.840643938318887
"Venezuela, República Bolivariana de",2024,4.994263766567914,-1.8042266666666649,9.18644166666666,10.990668333333325,4.627474,4.627479076385498,4.627479076385498,0.0,4.810868798872336,1.4116262048594166,6.906960371526079
"Venezuela, República Bolivariana de",2025,3.8093942585852156,-3.9766966666666668,8.114134705882353,12.09083137254902,4.2608333,4.2608323097229,4.2608323097229,0.0,4.035113760991216,0.1420678215281168,6.187483507802627
"Venezuela, República Bolivariana de",2026,0.2637199408794101,-8.945888863636364,7.551441878402899,16.497330742039264,2.2727823,2.2727835178375244,2.2727835178375244,0.0,1.2682511333120194,-3.33655267289942,4.912112698120212
Vietnam,2024,3.7819118646094867,-0.423567361111111,7.00547519893899,7.429042560050101,3.8631365,3.863138437271118,3.863138437271118,0.0,3.8225241972659862,1.7197855380800036,5.434306818105054
Vietnam,2025,6.436728108013549,3.5327012499999997,8.81118652173913,5.27848527173913,5.9842525,5.984251022338867,5.984251022338867,0.0,6.210490280431945,4.758476136169433,7.397718772038998
Vietnam,2026,7.489446221792247,4.1258058823529415,10.363119000000001,6.2373131176470595,6.184162,6.184158802032471,6.184158802032471,0.0,6.836804180842412,5.154982342192707,8.273638901016236
West Bank and Gaza,2024,2.2611734127032195,-2.288136082995951,6.772758125,9.06089420799595,2.6602814,2.6602835655212402,2.6602835655212402,0.0,2.460727416228624,0.18607374126264453,4.71652084526062
Zambia,2024,2.8527473281095803,-3.9766966666666668,8.297701964882938,12.274398631549605,3.4983518,3.4983508586883545,3.4983508586883545,0.0,3.1755495702361256,-0.23917290398915614,5.898026411785646
Zambia,2025,3.898367077179016,0.15861389802631568,6.458732999999999,6.300119101973683,3.8311563,3.831159830093384,3.831159830093384,0.0,3.8647616654968564,1.9948868640598498,5.144946415046691
Zambia,2026,4.564178012170536,0.07043686868686869,7.187534999999999,7.11709813131313,4.0198665,4.019863128662109,4.019863128662109,0.0,4.292022239346377,2.045149998674489,5.603699064331054
